id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
27719,boardgame,Trapper,2007,2,4,30,30,30,10,173,6.10636,5.62016,201,9,17,30,51,20,2.05
172933,boardgame,Dragonwood,2015,2,4,20,20,20,8,55,7.23727,5.62009,140,3,30,110,30,6,1.6667
6916,boardgame,1941,1981,2,2,120,120,120,12,95,6.53,5.62006,261,8,7,16,49,16,2.1875
5573,boardgame,Outremer,1987,2,2,180,180,180,12,73,6.81233,5.62005,215,11,20,27,26,7,2.5714
150484,boardgame,Secrets of the Lost Tomb,2015,1,6,60,60,60,13,106,8.19012,5.62004,164,2,35,181,57,20,3.2
5082,boardgame,Rush Hour,1981,2,6,60,60,60,8,126,6.33762,5.62002,324,5,0,8,33,4,1.5
16693,boardgame,UNO: H2O,2004,2,10,30,30,30,7,245,5.9808,5.61997,510,6,2,8,81,23,1.1739
14042,boardgame,Team Work Original,2004,4,16,20,20,20,10,149,6.19866,5.61994,300,13,3,12,44,18,1.2778
7840,boardgame,The Defense of Rorke's Drift,1991,1,2,240,240,240,12,79,6.74367,5.61985,345,24,6,21,44,12,2.5
125936,boardgame,Swing States 2012,2012,1,1,40,40,40,12,54,7.33019,5.61984,152,9,24,49,24,11,2.2727
647,boardgame,Mystick Domination,2000,2,5,30,30,30,12,102,6.4951,5.61981,207,20,7,19,61,6,2.8333
60579,boardgame,Poo: The Card Game,2009,2,8,15,15,15,8,1177,5.7418,5.61974,2178,102,16,76,352,79,1.1013
5038,boardgame,"Druid: Boudicca's Rebellion, 61 A.D.",1984,2,2,180,180,180,12,74,6.91487,5.61972,244,9,16,25,43,15,3
141430,boardgame,Geek Out!,2013,2,99,30,30,30,10,275,5.96909,5.61967,633,19,15,88,65,15,1.3333
959,boardgame,Luftschiff,1996,1,2,60,60,60,12,62,7.00484,5.61964,273,5,44,96,59,17,3.2353
506,boardgame,The Big Cheese,1998,3,6,30,30,30,10,440,5.8553,5.61948,827,43,3,20,162,54,1.3519
9782,boardgame,Battle of the Bands: Encore Edition,2004,2,4,30,30,30,12,157,6.36432,5.61945,269,19,7,18,66,31,1.6129
13182,boardgame,Korsun Pocket,1979,2,6,360,360,360,12,40,7.72875,5.61944,125,5,25,28,33,11,4.6364
7970,boardgame,Arctic Storm: The Russo-Finnish Winter War 1939-40,1992,2,2,360,360,360,12,99,6.48081,5.61944,288,9,18,36,52,21,3.3333
94822,boardgame,Ouro de Tolo,2011,3,6,40,40,40,8,70,6.78157,5.61941,99,3,1,10,18,12,1.1667
93895,boardgame,Dwarf King's Hold: Dead Rising,2011,2,2,45,45,45,10,75,6.80533,5.61935,261,16,26,110,30,12,2.5
3667,boardgame,Star Fleet Battle Manual,1977,2,8,90,90,90,12,62,7.12097,5.61919,148,7,12,29,34,5,2
13218,boardgame,Austerlitz 1805: Partie Sud,2004,2,2,60,60,60,12,54,7.32407,5.61913,225,6,1,7,29,11,3
1420,boardgame,Monopoly Express,1991,2,4,20,20,20,8,686,5.75528,5.61904,1319,94,9,32,328,85,1.1176
3590,boardgame,Campaign Trail,1983,2,6,60,60,60,12,92,6.53293,5.61901,128,10,10,14,49,15,1.8
5274,boardgame,Triumphant Fox,1994,2,2,180,180,180,0,49,7.43878,5.61893,212,15,10,18,21,9,4
1572,boardgame,Situation 4,1968,2,4,30,30,30,8,100,6.428,5.61893,243,28,11,27,66,11,1.7273
2553,boardgame,Bali,1954,1,4,30,30,30,10,118,6.33695,5.61887,371,40,9,21,93,19,1.7895
23421,boardgame,1832,2006,2,7,270,270,270,14,45,7.59556,5.61887,79,0,36,42,22,7,3.5714
27451,boardgame,Activity 2,2002,3,16,60,60,60,12,169,6.19408,5.61885,216,2,0,7,29,19,1.8947
5958,boardgame,"NATO, Nukes & Nazis",1990,2,2,180,180,180,12,60,6.985,5.61884,174,5,28,52,38,2,4.5
835,boardgame,Election,1972,3,6,120,120,120,12,71,6.75704,5.61863,109,5,23,31,43,6,2.8333
8071,boardgame,Tannenberg,1978,1,3,180,180,180,10,129,6.3124,5.61863,489,27,5,9,87,25,3.04
5988,boardgame,Wings Over France,1992,1,1,60,60,60,10,46,7.54348,5.61856,107,7,26,68,27,9,3.2222
125368,boardgame,Dino Hunt Dice,2012,2,8,10,10,10,6,279,5.96254,5.61855,549,16,12,29,82,22,1.0455
165346,boardgame,Mint Tin Pirates,2014,2,2,5,5,5,10,105,7.9781,5.61849,248,2,10,27,49,27,1.037
9858,boardgame,The Russo-Japanese War,2004,1,2,360,360,360,12,38,7.98684,5.61849,155,3,22,37,17,9,4.1111
24082,boardgame,Voltage,2006,2,2,15,15,15,10,197,6.01289,5.61844,284,33,15,39,108,17,1.2941
6862,boardgame,Laska,1911,2,2,30,30,30,0,71,6.92394,5.61839,113,5,9,24,33,12,2.6667
131457,boardgame,Septikon: Uranium Wars,2012,2,2,45,45,45,10,72,6.79931,5.61836,212,9,25,108,38,8,2.375
4449,boardgame,The Battle of Monmouth,1982,2,2,180,180,180,12,96,6.48958,5.61835,445,30,5,9,69,20,2.6
704,boardgame,Montgolfiere,1992,2,6,45,45,45,7,517,5.80076,5.61829,672,55,15,47,215,65,1.2154
55131,boardgame,Murus Gallicus,2009,2,2,20,20,20,10,41,7.71463,5.61824,44,0,6,23,24,7,3.4286
5939,boardgame,"Stonewall: The Battle of Kernstown, March 23, 1862",1978,2,2,120,120,120,12,128,6.43047,5.61819,491,16,5,11,75,20,3.1
11038,boardgame,Fiasco,2003,2,6,15,15,15,12,59,7.19492,5.61814,127,5,10,51,25,4,1.25
1189,boardgame,The King's War,1989,2,2,240,240,240,12,77,6.9139,5.61811,286,12,8,18,35,13,3.4615
765,boardgame,Space Walk,1999,2,5,45,45,45,8,274,5.94321,5.61803,412,35,8,21,110,21,1.4762
13224,boardgame,The Conquerors: Alexander the Great,2006,1,2,240,240,240,12,143,6.18503,5.61789,567,32,6,41,97,30,2.8333
2920,boardgame,Highway to the Kremlin,2001,2,4,180,180,180,12,43,7.7593,5.61787,213,5,33,45,19,8,3.625
3860,boardgame,Wordsearch,1988,2,4,45,45,45,8,63,6.87619,5.61781,135,10,5,20,43,12,2.25
84783,boardgame,Coerceo,2011,2,2,45,45,45,9,63,6.85238,5.61781,86,2,14,63,36,3,3.3333
3015,boardgame,Claim,1983,2,4,60,60,60,10,121,6.28099,5.61776,325,25,14,20,57,14,2.2857
108012,boardgame,Collapsible D: The Final Minutes of the Titanic,2012,3,6,30,30,30,12,80,6.8525,5.61776,120,4,29,77,24,9,1.8889
7771,boardgame,En Garde!,1975,2,20,90,90,90,0,93,6.5129,5.61776,182,10,12,10,40,12,2.1667
113567,boardgame,Mediterranean Empires,2015,2,8,120,120,120,12,41,7.60854,5.61775,41,0,10,32,16,7,2.8571
9044,boardgame,All Quiet on the Western Front,1997,1,2,360,360,360,12,51,7.39216,5.61774,169,8,10,20,28,7,2.8571
172971,boardgame,Crossing,2015,3,6,0,15,0,6,56,6.94286,5.6177,64,0,3,45,11,4,1
11002,boardgame,Farfalia,2004,2,5,35,35,35,8,159,6.12642,5.6176,375,41,5,14,92,19,1.5263
18341,boardgame,The Comprehensive Guide to Board Wargaming,1977,0,0,0,0,0,10,35,8.11429,5.6174,87,5,7,12,26,3,4.3333
32405,boardgame,Alles Kanone!,2007,2,8,20,15,20,6,239,5.98347,5.61735,429,15,4,23,76,32,1.0625
69232,boardgame,Show Business,2010,2,5,90,90,90,13,64,7.11094,5.61731,95,6,19,58,30,11,3.9091
97377,boardgame,Hail Caesar,2011,2,8,240,240,240,0,46,7.47391,5.61728,129,3,6,6,22,13,3.0769
219,boardgame,Volle Htte,1997,3,5,30,30,30,12,152,6.17664,5.61722,211,7,12,19,52,11,2.0909
2226,boardgame,Greyhounds,1985,3,4,90,90,90,14,109,6.33725,5.61719,242,22,4,11,41,11,2
3874,boardgame,Ultimate Mastermind,1972,2,2,10,10,10,8,437,5.82188,5.61718,766,29,8,8,156,44,2.4545
140986,boardgame,Viagem no Tempo,2013,3,5,60,60,60,12,50,7.417,5.61716,84,2,2,8,11,10,2.9
153507,boardgame,Terra,2014,2,6,60,45,60,10,53,7.39057,5.61715,76,3,45,187,19,2,1
159470,boardgame,Jungle Rumble,2013,2,4,30,30,30,12,85,6.54,5.61713,100,1,16,64,31,6,2.3333
19161,boardgame,ElfBall,2007,2,2,75,75,75,0,70,7.19071,5.61712,123,8,16,43,39,15,2.8667
173486,boardgame,Dune: The Dice Game,2015,2,8,120,30,120,8,60,7.1225,5.61708,170,2,54,263,38,11,3
83,boardgame,Sam Grant,1997,2,2,180,180,180,12,107,6.42056,5.61693,342,21,18,29,57,23,2.913
148264,boardgame,"Operation Battleaxe:  Wavell vs. Rommel, 1941",2013,2,2,120,120,120,12,47,7.28298,5.61692,144,1,19,34,25,5,2.2
161762,boardgame,Wakanda,2014,2,2,15,15,15,8,88,6.47608,5.61682,145,4,15,76,23,5,2
81542,boardgame,Quest: A Time of Heroes,2010,2,5,90,60,90,10,183,6.0888,5.61663,709,77,9,55,71,25,1.88
40843,boardgame,Krysis,2009,2,4,40,40,40,10,234,6.16859,5.61657,391,40,9,71,75,35,2.5714
23878,boardgame,Star Wars: Stolen Plans Card Game,2006,2,6,30,30,30,6,106,6.45264,5.61651,166,2,2,25,45,13,1.0769
8721,boardgame,Hof Gap,1980,2,2,120,120,120,12,77,6.90584,5.61644,289,5,21,27,27,10,3.6
9177,boardgame,Armchair Cricket,1981,2,4,60,60,60,8,114,6.56246,5.61643,201,7,1,6,45,21,1.9048
2879,boardgame,Encore,1989,2,8,45,45,45,8,306,5.91797,5.61641,509,37,2,14,133,26,1.2692
11694,boardgame,Great War at Sea: Cruiser Warfare,2004,2,4,30,30,30,12,73,6.78356,5.6164,349,15,8,19,52,15,2.6
56641,boardgame,NUTS! Second Edition,2009,1,0,30,30,30,10,36,7.97917,5.61634,101,0,6,24,12,6,2.6667
643,boardgame,Deadlands: Doomtown Range Wars,2000,2,8,90,90,90,10,125,6.246,5.61633,274,32,18,18,60,9,2.2222
149286,boardgame,Hanau 1813,2013,2,2,0,0,0,0,36,8.26389,5.61631,125,0,6,18,15,11,3
18212,boardgame,Dungeons & Dragons Adventure Game,2000,3,6,60,60,60,12,119,6.31555,5.61613,334,33,6,23,42,16,2.4375
25,boardgame,Battlemist,1998,2,6,200,200,200,12,296,5.94375,5.6161,596,65,17,45,130,17,3.2353
140236,boardgame,Convert,2014,2,2,10,10,10,6,41,7.71122,5.61609,80,1,5,19,14,3,2
3152,boardgame,Star Wars: Starfighter Battle Books,1989,2,2,10,10,10,10,97,6.44948,5.61601,214,8,39,44,42,17,1.5294
122271,boardgame,Defenders of the Realm: Battlefields,2012,2,4,30,30,30,13,111,6.38351,5.61596,419,29,13,63,56,10,2.1
2180,boardgame,Flagship: Prometheus Unchained,2002,2,4,180,180,180,10,179,6.02893,5.61595,401,55,2,12,84,23,2.087
160432,boardgame,Ars Alchimia,2014,3,4,100,100,100,10,65,6.81062,5.61595,125,3,27,97,23,8,2.5
16792,boardgame,Second World War at Sea: Strike South,2005,2,2,120,120,120,12,61,7.02213,5.61591,267,10,12,22,34,11,2.7273
8140,boardgame,Global Powers,2003,2,5,120,120,120,12,80,6.6275,5.6158,130,10,23,31,25,13,3.0769
130229,boardgame,Out of Gears,2012,2,8,30,30,30,8,102,6.39902,5.61574,150,6,3,24,31,12,1.5
162738,boardgame,Light Rail,2014,2,4,20,20,20,10,73,6.73699,5.61568,232,5,6,29,15,8,1.375
5697,boardgame,Reiner Knizia's Amazing Flea Circus,2003,2,6,10,10,10,6,513,5.7863,5.61566,722,37,21,77,270,78,1.0641
15081,boardgame,Retro: Tactical WWII Wargame Variant Rules,2001,1,2,30,30,30,12,46,7.5413,5.61561,176,4,11,32,40,12,2.5833
38195,boardgame,Herr der Ziegen,2008,2,5,40,40,40,0,165,6.08485,5.61561,209,12,10,26,47,24,1.9583
151683,boardgame,Ars Universalis,2015,2,4,45,45,45,10,44,7.92159,5.61556,56,1,0,11,13,7,2
137933,boardgame,Dicht dran,2013,3,5,20,20,20,8,96,6.44604,5.61549,165,3,15,37,27,15,1.5333
7950,boardgame,Chronopia,1997,2,4,90,90,90,12,60,7.01667,5.61543,131,10,5,3,24,9,3.3333
2412,boardgame,Word Thief,1994,2,10,45,45,45,9,164,6.14646,5.6154,419,56,3,8,84,19,1.8421
538,boardgame,Manager,1991,3,6,60,60,60,10,108,6.33796,5.61538,170,11,6,9,40,14,2.5
85857,boardgame,Guns of August,2011,1,2,180,180,180,12,62,6.80887,5.61532,177,7,21,48,38,15,2.0667
12501,boardgame,The Franco-Prussian War,1992,2,2,0,0,0,12,82,6.63902,5.61524,359,13,8,14,49,21,3.1429
7538,boardgame,Fish Eat Fish,2003,2,5,30,30,30,8,628,5.75156,5.61513,810,71,20,85,291,71,1.3662
141437,boardgame,What the Food?!,2013,3,8,30,30,30,8,87,6.57816,5.61511,218,22,9,33,30,9,1.6667
104805,boardgame,Animal Upon Animal: Small and Yet Great!,2011,2,2,15,15,15,5,103,6.41942,5.61509,215,2,19,31,42,5,1
123406,boardgame,Ace Detective,2013,2,5,60,60,60,14,120,6.29833,5.61507,384,28,26,132,60,9,2.2222
10234,boardgame,Arriba Espaa!,1997,2,4,120,120,120,12,79,6.71253,5.61499,390,29,13,27,76,18,2.8333
20081,boardgame,Dschaml,2005,3,8,20,20,20,8,134,6.22368,5.61486,199,12,19,48,48,20,1.2
173341,boardgame,Loopin' Chewie,2015,2,3,15,10,15,4,50,7.201,5.61486,163,0,19,60,14,6,1
8843,boardgame,June 6,1999,2,2,240,240,240,12,90,6.60444,5.61484,279,10,8,18,40,21,3.381
28574,boardgame,Magiczny Miecz,1993,2,6,240,240,240,12,147,6.31701,5.61483,164,4,2,3,15,20,1.9
5992,boardgame,Operation Grenade,1981,2,2,240,240,240,12,130,6.27,5.61478,547,33,3,5,93,28,2.6429
122327,boardgame,Pirates of the Spanish Main: Shuffling the Deck,2012,2,4,30,30,30,8,164,6.12879,5.61476,405,44,12,30,59,17,1.5882
1321,boardgame,Catch the Match,1995,2,8,15,15,15,5,142,6.15634,5.61463,216,10,5,27,71,22,1
161761,boardgame,King's Gold,2014,2,6,15,15,15,8,122,6.29418,5.6146,160,1,10,37,24,6,1
37061,boardgame,Star Fleet Battles (Designer's Edition),1979,2,2,180,180,180,0,59,7.20847,5.61457,159,10,2,6,28,10,3.8
153225,boardgame,Pick-a-Seal,2014,1,5,15,10,15,8,71,6.69507,5.61455,153,0,5,21,15,7,1
3985,boardgame,Crisis: Korea 1995,1992,2,4,360,360,360,12,63,7.08254,5.61449,234,19,12,24,27,7,4.1429
2248,boardgame,Leverage,1977,2,2,30,30,30,10,157,6.18566,5.61439,317,30,4,16,70,18,1.7778
88253,boardgame,Unconditional Surrender! Case Blue,2010,2,2,90,90,90,14,44,7.55455,5.61437,335,2,5,19,36,8,2.375
4357,boardgame,Aspern-Essling,1999,1,2,240,240,240,0,73,6.83014,5.61437,338,19,9,23,43,15,3.2667
4816,boardgame,Xactika,2002,2,10,45,45,45,12,375,5.83283,5.61428,812,93,0,22,181,46,1.9783
3705,boardgame,Contraband,1950,3,6,20,20,20,7,167,6.10617,5.61422,359,17,4,11,82,28,1.3929
606,boardgame,Pico 2,1997,2,2,5,5,5,10,258,5.91124,5.6142,369,17,31,54,141,31,1.1613
8601,boardgame,Diceland: Extra Space,2003,2,2,20,20,20,10,68,6.73875,5.61418,188,8,3,4,28,8,1.5
30771,boardgame,18West,2007,2,6,360,360,360,14,49,7.17449,5.61416,62,0,31,29,23,5,4.6
14781,boardgame,Drles de Zbres,2004,2,2,23,23,23,9,90,6.55389,5.61411,103,6,21,20,32,5,1.4
143323,boardgame,Stak Bots,2013,2,6,10,10,10,7,85,6.69294,5.61406,134,2,7,13,17,8,1.625
15173,boardgame,Die Insel,2005,2,4,45,45,45,10,75,6.67467,5.61406,114,4,8,21,24,16,1.9375
140682,boardgame,Czas Honoru: Operacja Most III,2013,2,2,30,30,30,12,77,6.6974,5.61404,174,14,9,31,23,13,2.4615
134964,boardgame,Moonbase Alpha,2012,2,2,90,90,90,12,49,7.17245,5.61402,137,6,37,98,30,12,2.3333
85633,boardgame,World War II: Barbarossa 1941,2010,2,2,60,60,60,10,66,7.27273,5.614,188,6,25,62,24,16,3.4375
1370,boardgame,The Classic Dungeon,1992,2,6,30,30,30,6,315,5.93841,5.61396,577,45,33,80,141,38,1.4211
24693,boardgame,They Shall Not Pass: The Battle of Verdun 1916,2007,2,2,90,90,90,12,81,6.64259,5.6139,310,16,7,32,61,16,2.5
5768,boardgame,Matanikau,1993,2,2,360,360,360,15,83,6.57831,5.61389,375,28,8,17,31,13,3.3846
34905,boardgame,Backseat Drawing,2008,4,10,20,20,20,0,168,6.08304,5.61389,313,22,6,31,86,16,1.125
1772,boardgame,Asteroid,1980,2,2,120,120,120,10,129,6.29969,5.61374,349,11,20,40,71,18,2.1667
156129,boardgame,Deception: Murder in Hong Kong,2014,4,12,20,20,20,14,41,7.47073,5.61369,119,0,35,162,40,10,1.7
2388,boardgame,Dark Nebula,1980,2,2,90,90,90,12,142,6.20669,5.61366,374,13,29,56,66,26,2.2308
16674,boardgame,Advanced Tobruk System Basic Game 1a: Screaming Eagles,2005,2,2,60,60,60,12,62,7.03952,5.61361,175,9,9,26,41,20,2.4
25314,boardgame,Bowling Solitaire,1969,1,1,30,30,30,8,85,6.50824,5.61355,61,0,0,11,50,19,1.6316
77076,boardgame,Loch Ness,2010,2,5,20,20,20,4,176,6.04256,5.61345,239,12,7,42,50,19,1.1579
161882,boardgame,Irish Gauge,2014,3,5,60,60,60,12,47,7.22872,5.61337,105,2,13,18,27,5,2.8
117707,boardgame,Wanzen tanzen,2012,2,4,30,30,30,8,112,6.34554,5.61326,163,5,2,12,22,16,1.25
25142,boardgame,Tal der Abenteuer: Die Schatzsuche im Himalaja,2006,2,4,45,45,45,8,237,5.93743,5.61326,384,19,12,30,82,41,1.6341
7590,boardgame,Seastrike,1975,1,2,60,60,60,12,54,7.14259,5.6132,141,9,15,20,33,18,2.5
55315,boardgame,Maus au Chocolat,2009,2,6,30,30,30,8,184,6.02609,5.6132,284,21,5,18,47,22,1.2727
17995,boardgame,Anno Domini: Sport,2000,2,8,45,45,45,10,60,6.87667,5.6132,129,4,0,3,7,10,1.4
1317,boardgame,Auf falscher Fhrte,2001,3,4,30,30,30,10,93,6.46882,5.61318,124,5,11,9,55,7,1.4286
9870,boardgame,Marengo 1800,2000,2,2,120,120,120,12,53,7.37736,5.61317,208,5,0,3,25,14,2.7143
2918,boardgame,The Last Crusade,1995,2,2,120,120,120,10,90,6.58444,5.61306,173,21,9,17,41,16,2.625
11988,boardgame,Australian Railways,2004,3,5,120,120,120,12,54,7.01481,5.61303,140,3,31,31,33,5,3.2
159515,boardgame,Operation F.A.U.S.T.,2015,3,8,30,30,30,13,68,6.88294,5.61302,229,6,30,127,34,12,1.8333
11542,boardgame,Eclipse,1999,2,2,15,15,15,8,117,6.28462,5.61296,197,9,15,31,34,9,1.8889
41123,boardgame,Pirate Versus Pirate,2010,2,3,20,20,20,8,194,6.03709,5.61295,368,14,7,46,69,13,1.0769
17534,boardgame,Just4Fun,2005,2,4,25,25,25,9,418,5.78805,5.61295,366,16,12,35,123,49,1.2653
128252,boardgame,Danube 20,2012,2,2,0,0,0,12,40,7.6825,5.61292,103,6,10,17,21,11,1.9091
166776,boardgame,Skull Tales,2015,1,4,0,0,0,0,60,9.145,5.61289,63,1,17,116,33,4,3
9297,boardgame,"Oh, Pharaoh!",2004,3,4,30,30,30,10,382,5.83952,5.61287,679,83,6,20,152,38,1.4474
6980,boardgame,Mission Command Sea,2003,2,2,10,10,10,8,257,5.91093,5.61283,614,72,14,40,132,36,1.5
108737,boardgame,Air Show,2011,2,5,90,90,90,14,82,6.65671,5.61281,145,9,16,42,26,11,2.5455
68816,boardgame,Storming the Reich,2010,2,2,400,400,400,0,43,7.36947,5.61279,237,12,9,35,26,12,3
32469,boardgame,Make You Gunfighters,2007,3,7,15,15,15,0,132,6.27159,5.61278,177,4,6,20,44,26,1.1923
127432,boardgame,Columba,2012,2,4,30,30,30,8,56,7.15893,5.61263,78,3,11,39,16,6,2.5
171630,boardgame,Drakon (fourth edition),2015,2,6,40,40,40,10,80,6.69187,5.61259,185,3,20,123,23,5,1.6
4343,boardgame,Semper Fi!,1997,2,2,240,240,240,15,68,6.87647,5.61258,256,17,20,35,31,7,3.4286
5333,boardgame,Invasion: Norway,1995,2,2,360,360,360,12,70,6.77143,5.61251,309,10,11,24,43,19,3.4737
7159,boardgame,The Boardgame Book,1979,0,0,0,0,0,8,40,7.555,5.61246,105,8,6,12,37,0,0
111119,boardgame,Perplexus Rookie,2011,1,1,10,10,10,0,49,7.14898,5.61242,111,2,1,9,10,5,1.8
69318,boardgame,Perpetual-Motion Machine,2010,2,4,45,45,45,8,180,6.04889,5.61242,187,14,14,33,62,25,1.64
9640,boardgame,Bloody Roads South,1992,1,2,240,240,240,12,49,7.27551,5.61232,225,6,15,26,16,10,3.3
17530,boardgame,Go Stop,1889,2,5,60,60,60,8,103,6.50485,5.61231,138,3,4,16,46,17,2.1765
10246,boardgame,Darkest December: Battle of the Bulge 1944,2004,2,2,180,180,180,12,46,7.71087,5.6123,124,2,16,21,30,9,3.7778
26474,boardgame,Cold War Commander,2006,2,2,150,150,150,12,45,7.44222,5.61226,104,1,7,17,10,5,3.2
1558,boardgame,Rogue Trooper,1987,2,6,120,120,120,12,285,5.98965,5.61217,660,41,29,54,117,29,2.1379
703,boardgame,Roman Civil War,1993,2,2,120,120,120,12,65,6.87154,5.61212,342,11,12,17,41,17,3.1765
143255,boardgame,Goblins vs Zombies,2013,1,3,15,15,15,7,69,6.80278,5.61199,203,10,14,55,38,7,2
167,boardgame,Dicke Kartoffeln,1989,2,6,120,120,120,12,135,6.22889,5.61193,293,15,12,28,41,12,3.5
12699,boardgame,"The Army of the Heartland: The Army of Tennessee's Campaigns, 1861-1863",1996,2,2,0,0,0,12,47,7.51596,5.6119,210,8,10,24,38,17,3.7059
1579,boardgame,Wrasslin',1990,2,16,45,45,45,10,331,5.88589,5.61177,575,38,25,36,134,39,1.5385
144506,boardgame,Mystres?,2013,3,8,45,45,45,10,48,7.22083,5.61176,79,2,1,4,5,3,1.6667
172560,boardgame,Piratoons,2015,2,4,30,30,30,8,52,7.19615,5.61174,73,1,5,72,19,8,1.625
484,boardgame,Stratego Legends,1999,2,8,60,60,60,8,610,5.76863,5.61174,1391,157,31,47,292,49,2.2449
53840,boardgame,Adventure of D,2010,1,4,30,30,30,0,70,6.77743,5.61172,197,9,44,106,38,11,2
2213,boardgame,Revolt on Antares,1981,2,4,45,45,45,12,167,6.18299,5.61169,400,20,33,49,99,29,2
139952,boardgame,Clockwork Wars,2015,2,4,90,90,90,13,44,7.79545,5.61163,144,9,38,178,30,14,3.2143
769,boardgame,Star Trek Red Alert,2000,2,8,90,90,90,10,101,6.41089,5.61152,214,24,31,36,62,3,2.3333
129858,boardgame,La Venise du Nord,2012,2,4,60,60,60,12,101,6.50495,5.61152,189,9,15,54,34,14,2.7143
86167,boardgame,El Alamein,2010,2,5,60,60,60,12,59,7.14746,5.61151,160,2,39,117,25,10,2.8
122313,boardgame,The Doge Ship,2012,2,5,90,90,90,13,154,6.13377,5.61147,317,29,12,46,55,16,2.625
160744,boardgame,Far Space Foundry,2015,1,4,80,80,80,10,35,8.27143,5.61147,66,3,23,141,44,8,2.625
25687,boardgame,Fragile,2006,1,4,35,35,35,10,120,6.35363,5.61142,161,10,21,63,45,13,2.7692
1300,boardgame,Im Zeichen des Kreuzes,2001,2,5,90,90,90,10,245,5.94751,5.61142,422,28,28,45,93,31,2.2258
665,boardgame,Quackshot,1995,2,4,10,10,10,6,66,6.79879,5.61138,66,4,23,29,35,9,1
101930,boardgame,Carnival,2011,2,4,30,30,30,13,404,5.8496,5.61137,834,63,25,97,150,29,1.5517
150580,boardgame,Spexxx,2013,2,4,30,30,30,8,117,6.74342,5.61134,157,1,6,27,35,10,1.7
7748,boardgame,The Italian Front: 1915-1918,2003,2,2,360,360,360,12,43,7.65116,5.61131,277,4,22,42,30,9,3.2222
6038,boardgame,Shogun Triumphant,1993,2,2,180,180,180,12,81,6.62716,5.61126,364,23,4,11,52,18,2.8889
129225,boardgame,Nehemiah,2014,2,4,45,45,45,10,63,6.86349,5.61125,98,6,32,108,29,4,2.75
172081,boardgame,Burgle Bros.,2015,1,4,90,90,90,12,35,8.07286,5.61123,212,1,35,172,107,9,1.7778
50764,boardgame,Black Cross/Blue Sky,2010,1,6,60,60,60,10,49,7.36939,5.61122,138,6,47,103,29,9,2.4444
12325,boardgame,Perpetual Commotion,2003,2,6,45,45,45,13,133,6.25338,5.61119,218,8,6,17,62,18,1.1111
6841,boardgame,Transformers Armada:  Battle for Cybertron,2003,2,4,30,30,30,8,154,6.18377,5.61118,290,27,27,39,88,25,1.68
96602,boardgame,Footy Manager,2011,1,8,0,0,0,6,38,7.78421,5.61111,49,0,3,29,14,5,2.2
477,boardgame,The Broadway Game,1981,2,6,120,120,120,12,110,6.42409,5.61106,185,18,8,9,53,12,2.3333
35306,boardgame,Battlefields of Olympus,2008,2,2,30,30,30,10,127,6.26693,5.61103,236,30,17,80,60,21,1.9524
86445,boardgame,Tannenberg 1914,2011,2,2,210,210,210,12,51,7.07647,5.61102,352,8,8,24,35,11,2.3636
39278,boardgame,Medina de Rioseco 1808,2008,1,2,240,240,240,0,38,8.05263,5.611,157,2,1,7,18,11,2.7273
156096,boardgame,Snake Oil: Party Potion,2014,3,6,30,30,30,8,50,7.251,5.61099,200,2,14,23,20,4,1.5
113301,boardgame,Clocks,2012,1,4,30,30,30,8,137,6.38942,5.61096,140,7,8,54,48,14,1.7857
146922,boardgame,Chain Of Command,2013,2,2,120,120,120,14,31,8.33548,5.61093,89,0,4,10,8,8,3
123604,boardgame,"Leuthen: Frederick's Greatest Victory 5 December, 1757",2012,2,2,0,0,0,12,50,7.172,5.61091,162,10,15,37,35,9,1.8889
165586,boardgame,Adventure Tours,2014,3,6,35,35,35,10,110,6.29318,5.6109,159,13,10,56,19,8,1.875
120886,boardgame,Quicksilver,2013,2,6,90,30,90,13,97,6.45742,5.61069,182,8,24,97,40,13,1.7692
8317,boardgame,The Sands of War,1991,2,2,120,120,120,12,77,6.64026,5.61066,240,16,14,20,43,13,2.6154
164589,boardgame,Roar-a-Saurus,2014,2,5,15,15,15,8,111,6.33045,5.6106,416,20,4,14,44,11,1.2727
4977,boardgame,VOR: The Maelstrom,1999,2,10,90,90,90,12,78,6.70256,5.61058,168,15,5,8,38,7,2.7143
39406,boardgame,Talat,2008,2,3,33,33,33,8,101,6.36733,5.61056,219,11,13,46,43,11,2.0909
40455,boardgame,Skirmish Wars: Advance Tactics,2009,2,4,60,60,60,0,56,7.23511,5.61054,114,7,23,174,39,15,2.3333
21798,boardgame,HysteriCoach,2006,4,14,30,30,30,8,247,5.94351,5.61053,385,47,13,42,95,40,1.2
70767,boardgame,Smash Monster Rampage!,2010,1,5,30,30,30,8,69,6.77536,5.6104,253,9,14,114,57,12,2.1667
37612,boardgame,Apples to Apples to Go,2008,4,8,30,30,30,12,264,5.94466,5.61037,612,51,1,8,87,22,1.0909
57691,boardgame,800 Heroes: Defense of Sihang Warehouse,2009,1,2,30,30,30,10,52,6.99808,5.61034,180,2,4,10,31,17,1.7059
84922,boardgame,21 Motines,2011,3,5,45,45,45,10,60,6.90483,5.61033,48,3,1,9,10,9,1.8889
