loan_amnt,term,installment,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,last_fico_range_high,last_fico_range_low,delinq_amnt,pub_rec_bankruptcies,fico_average
15250.0,0,521.07,3,2,0,40000.0,2,1.0,1,12.9,0.0,0.0,7.0,0.0,11417.0,0.441,12.0,669.0,665.0,0.0,0.0,687.0
4900.0,0,161.56,2,2,3,38400.0,0,0.0,1,23.75,2.0,0.0,6.0,0.0,1528.0,0.5329999999999999,21.0,564.0,560.0,0.0,0.0,697.0
6500.0,0,201.12,1,2,3,73000.0,0,1.0,0,5.74,0.0,0.0,10.0,0.0,3674.0,0.132,15.0,694.0,690.0,0.0,0.0,752.0
3000.0,0,103.59,3,10,0,128000.0,2,1.0,1,19.64,0.0,3.0,12.0,0.0,17107.0,0.754,46.0,674.0,670.0,0.0,0.0,667.0
3500.0,0,107.69,1,3,0,45000.0,0,1.0,1,13.41,0.0,1.0,21.0,0.0,5655.0,0.108,39.0,774.0,770.0,0.0,0.0,752.0
12000.0,1,291.5,4,10,0,96672.0,2,1.0,0,8.35,3.0,2.0,13.0,0.0,87722.0,0.335,35.0,669.0,665.0,0.0,0.0,682.0
15000.0,0,469.22,1,6,0,91224.0,2,1.0,0,2.28,0.0,2.0,7.0,0.0,0.0,0.0,32.0,804.0,800.0,0.0,0.0,777.0
4000.0,0,123.07,1,10,0,57431.0,0,1.0,0,6.18,0.0,0.0,14.0,0.0,18833.0,0.508,21.0,714.0,710.0,0.0,0.0,762.0
3000.0,0,103.59,3,3,3,125000.0,1,1.0,0,14.68,0.0,0.0,17.0,0.0,31335.0,0.77,32.0,674.0,670.0,0.0,0.0,667.0
20000.0,1,495.12,5,10,0,50400.0,2,0.0,0,4.24,0.0,1.0,7.0,0.0,6220.0,0.333,12.0,554.0,550.0,0.0,0.0,682.0
12000.0,0,373.33,1,8,3,28000.0,0,1.0,0,15.64,0.0,1.0,9.0,0.0,12575.0,0.184,25.0,789.0,785.0,0.0,0.0,752.0
10000.0,0,339.89,3,1,3,59200.0,0,1.0,0,12.28,0.0,0.0,8.0,0.0,12317.0,0.838,10.0,779.0,775.0,0.0,0.0,687.0
4000.0,0,138.35,4,2,3,24000.0,0,1.0,0,18.65,0.0,0.0,6.0,0.0,6873.0,0.996,13.0,729.0,725.0,0.0,0.0,702.0
12600.0,0,411.02,2,3,3,110000.0,1,1.0,0,4.48,0.0,0.0,4.0,0.0,21438.0,0.62,9.0,744.0,740.0,0.0,0.0,747.0
2100.0,1,52.41,5,10,3,56000.0,1,1.0,1,11.94,1.0,0.0,3.0,0.0,0.0,0.5877,15.0,709.0,705.0,0.0,0.0,672.0
13550.0,1,297.94,2,5,0,84000.0,0,1.0,0,9.56,0.0,2.0,6.0,0.0,10431.0,0.7390000000000001,20.0,654.0,650.0,0.0,0.0,727.0
12250.0,1,295.17,4,0,3,32088.0,0,1.0,0,21.77,0.0,0.0,6.0,0.0,13220.0,0.8109999999999999,20.0,674.0,670.0,0.0,0.0,692.0
4000.0,0,123.77,1,8,3,27000.0,2,1.0,2,12.22,0.0,0.0,5.0,0.0,9953.0,0.438,9.0,679.0,675.0,0.0,0.0,752.0
5100.0,0,168.16,2,0,3,61150.0,0,1.0,0,14.31,1.0,1.0,10.0,0.0,5186.0,0.422,20.0,654.0,650.0,0.0,0.0,692.0
1000.0,0,32.45,2,2,0,200000.0,1,1.0,0,9.58,0.0,0.0,15.0,0.0,106531.0,0.293,31.0,724.0,720.0,0.0,0.0,712.0
10000.0,1,219.88,2,10,0,83000.0,1,1.0,0,3.47,0.0,1.0,8.0,0.0,7310.0,0.192,21.0,769.0,765.0,0.0,0.0,727.0
8000.0,0,247.53,1,4,0,38000.0,1,1.0,1,10.74,0.0,0.0,5.0,0.0,2053.0,0.342,8.0,709.0,705.0,0.0,0.0,772.0
4000.0,0,125.13,1,0,3,35000.0,0,1.0,0,16.66,0.0,0.0,6.0,0.0,6513.0,0.204,13.0,719.0,715.0,0.0,0.0,742.0
9600.0,1,235.76,5,8,0,162000.0,0,0.0,1,12.12,0.0,1.0,9.0,0.0,40870.0,0.935,22.0,614.0,610.0,0.0,0.0,687.0
11200.0,1,260.49,3,2,3,43000.0,1,1.0,0,16.88,0.0,2.0,11.0,0.0,3936.0,0.511,26.0,659.0,655.0,0.0,0.0,707.0
10000.0,0,311.11,1,2,0,175000.0,0,1.0,0,6.05,0.0,1.0,9.0,0.0,10376.0,0.145,16.0,754.0,750.0,0.0,0.0,762.0
2400.0,1,60.38,5,4,3,42000.0,0,0.0,0,1.14,0.0,2.0,2.0,0.0,673.0,0.841,3.0,499.0,0.0,0.0,0.0,662.0
4000.0,0,122.4,1,2,3,48000.0,2,1.0,1,20.13,0.0,0.0,8.0,0.0,4613.0,0.227,20.0,779.0,775.0,0.0,0.0,772.0
8100.0,0,252.0,1,10,0,124000.0,2,1.0,1,5.61,0.0,2.0,13.0,0.0,7422.0,0.252,42.0,754.0,750.0,0.0,0.0,737.0
20000.0,0,691.75,4,10,0,98400.0,2,1.0,0,9.56,2.0,0.0,9.0,0.0,9706.0,0.539,21.0,659.0,655.0,0.0,0.0,682.0
18000.0,1,399.13,2,4,0,204000.0,2,1.0,1,11.24,0.0,2.0,13.0,0.0,7329.0,0.17,40.0,759.0,755.0,0.0,0.0,722.0
16800.0,1,305.41,4,2,0,76000.0,0,1.0,0,15.36,0.0,0.0,7.0,0.0,14024.0,0.475,14.0,789.0,785.0,0.0,0.0,702.0
12000.0,0,424.56,5,0,3,31200.0,2,1.0,0,12.81,0.0,1.0,5.0,0.0,12097.0,0.747,5.0,704.0,700.0,0.0,0.0,667.0
16000.0,0,546.69,3,10,3,58000.0,0,0.0,0,16.94,0.0,3.0,7.0,0.0,15841.0,0.6890000000000001,16.0,564.0,560.0,0.0,0.0,692.0
7500.0,0,234.61,1,3,0,40800.0,1,1.0,2,14.76,0.0,0.0,14.0,0.0,4608.0,0.127,24.0,819.0,815.0,0.0,0.0,727.0
8500.0,0,261.53,1,10,2,150000.0,0,1.0,1,4.82,0.0,0.0,9.0,0.0,745.0,0.078,53.0,789.0,785.0,0.0,0.0,797.0
14000.0,1,334.61,4,8,0,55000.0,2,1.0,0,8.23,0.0,2.0,7.0,1.0,14075.0,0.594,16.0,674.0,670.0,0.0,1.0,702.0
9800.0,0,303.23,1,8,2,60000.0,0,1.0,1,7.6,0.0,0.0,11.0,0.0,10983.0,0.28600000000000003,23.0,624.0,620.0,0.0,0.0,762.0
1450.0,0,44.62,1,10,0,121200.0,0,1.0,1,18.83,0.0,0.0,19.0,0.0,58184.0,0.091,48.0,694.0,690.0,0.0,0.0,752.0
12000.0,0,395.66,2,8,0,75000.0,0,1.0,0,11.18,0.0,1.0,13.0,1.0,11769.0,0.413,33.0,834.0,830.0,0.0,1.0,707.0
8500.0,0,261.53,1,2,0,50600.0,1,1.0,1,15.89,0.0,0.0,16.0,0.0,949.0,0.087,45.0,734.0,730.0,0.0,0.0,777.0
9900.0,0,340.05,3,1,3,50000.0,1,1.0,0,11.3,1.0,0.0,9.0,0.0,10259.0,0.8140000000000001,19.0,619.0,615.0,0.0,0.0,677.0
6000.0,0,197.83,2,2,0,42000.0,0,0.0,1,14.12,0.0,1.0,7.0,0.0,3647.0,0.6629999999999999,10.0,524.0,520.0,0.0,0.0,692.0
12800.0,1,321.98,5,4,0,40000.0,2,0.0,0,17.28,0.0,1.0,18.0,0.0,25468.0,0.816,39.0,604.0,600.0,0.0,0.0,667.0
12500.0,0,414.35,2,0,3,46800.0,0,1.0,0,12.9,0.0,1.0,8.0,0.0,15477.0,0.823,15.0,679.0,675.0,0.0,0.0,707.0
12000.0,0,395.66,2,3,3,63600.0,0,1.0,0,20.66,0.0,0.0,12.0,0.0,20470.0,0.8029999999999999,31.0,694.0,690.0,0.0,0.0,712.0
15600.0,1,383.11,5,4,3,67376.0,2,1.0,1,20.74,0.0,0.0,15.0,0.0,22507.0,0.948,37.0,714.0,710.0,0.0,0.0,692.0
2500.0,0,77.78,1,0,3,22000.0,2,1.0,0,24.6,0.0,0.0,14.0,0.0,2765.0,0.298,22.0,774.0,770.0,0.0,0.0,742.0
3250.0,0,101.12,1,5,2,50000.0,0,1.0,1,13.85,0.0,0.0,4.0,0.0,8256.0,0.312,16.0,799.0,795.0,0.0,0.0,767.0
15000.0,0,486.69,2,7,0,70000.0,0,1.0,0,7.49,0.0,1.0,12.0,0.0,13887.0,0.298,28.0,629.0,625.0,0.0,0.0,732.0
7000.0,0,218.97,1,2,3,43000.0,1,1.0,0,9.74,0.0,1.0,5.0,0.0,5055.0,0.468,10.0,714.0,710.0,0.0,0.0,737.0
6000.0,0,206.09,3,4,3,72000.0,0,0.0,0,9.9,0.0,0.0,6.0,0.0,4787.0,0.343,12.0,579.0,575.0,0.0,0.0,672.0
8000.0,0,263.78,2,10,0,72000.0,0,1.0,0,20.25,0.0,0.0,9.0,0.0,50754.0,0.867,22.0,734.0,730.0,0.0,0.0,707.0
4000.0,1,95.61,4,2,3,38400.0,1,0.0,1,21.16,0.0,3.0,4.0,0.0,663.0,0.8290000000000001,7.0,644.0,640.0,0.0,0.0,707.0
12500.0,0,388.89,1,8,0,63720.0,2,1.0,0,7.29,0.0,0.0,12.0,0.0,12902.0,0.241,18.0,804.0,800.0,0.0,0.0,767.0
4000.0,0,144.47,5,10,3,108000.0,2,0.0,1,23.14,0.0,1.0,25.0,0.0,34351.0,0.924,41.0,659.0,655.0,0.0,0.0,667.0
25000.0,1,618.9,5,10,3,139900.0,2,1.0,0,12.89,0.0,0.0,14.0,0.0,53780.0,0.688,36.0,689.0,685.0,0.0,0.0,712.0
15000.0,0,469.22,1,10,0,100000.0,2,1.0,1,18.49,0.0,0.0,9.0,0.0,79044.0,0.415,26.0,784.0,780.0,0.0,0.0,757.0
4000.0,1,88.7,2,10,3,60000.0,1,1.0,0,15.6,0.0,0.0,13.0,0.0,28379.0,0.7929999999999999,28.0,699.0,695.0,0.0,0.0,712.0
24250.0,1,559.37,3,5,3,46560.0,2,0.0,0,18.97,0.0,0.0,5.0,0.0,9010.0,0.4270000000000001,10.0,539.0,535.0,0.0,0.0,732.0
15000.0,1,327.04,2,10,0,71499.0,2,1.0,0,12.91,0.0,1.0,12.0,0.0,13429.0,0.184,20.0,719.0,715.0,0.0,0.0,762.0
2000.0,1,49.52,5,2,3,68400.0,1,1.0,1,10.19,0.0,3.0,10.0,0.0,2710.0,0.198,12.0,634.0,630.0,0.0,0.0,662.0
24000.0,1,528.95,4,6,0,105000.0,2,1.0,0,4.81,1.0,3.0,6.0,0.0,19490.0,0.84,35.0,699.0,695.0,0.0,0.0,707.0
24000.0,1,495.36,3,10,0,79200.0,1,1.0,0,6.39,0.0,1.0,4.0,0.0,3056.0,0.303,7.0,759.0,755.0,0.0,0.0,742.0
25000.0,1,346.86,2,0,2,90000.0,1,1.0,1,24.12,0.0,2.0,6.0,0.0,1418.0,0.177,22.0,749.0,745.0,0.0,0.0,797.0
3500.0,0,107.1,1,9,0,68000.0,2,1.0,0,13.92,0.0,2.0,7.0,0.0,10542.0,0.16899999999999998,21.0,804.0,800.0,0.0,0.0,777.0
4900.0,0,151.62,1,10,0,120000.0,1,1.0,2,3.88,1.0,2.0,9.0,0.0,904.0,0.041,44.0,684.0,680.0,0.0,0.0,757.0
3000.0,0,106.14,5,5,3,32400.0,0,1.0,2,0.0,0.0,1.0,3.0,0.0,0.0,0.0,9.0,629.0,625.0,0.0,0.0,662.0
3500.0,0,121.69,4,0,3,17280.0,0,1.0,0,9.58,0.0,0.0,15.0,0.0,3962.0,0.322,18.0,789.0,785.0,0.0,0.0,662.0
5000.0,0,154.71,1,5,0,45000.0,0,1.0,1,19.36,0.0,1.0,12.0,0.0,16879.0,0.256,35.0,704.0,700.0,0.0,0.0,752.0
9600.0,0,333.78,4,3,0,51500.0,0,1.0,0,19.43,0.0,0.0,13.0,0.0,5147.0,0.971,29.0,664.0,660.0,0.0,0.0,677.0
23400.0,1,535.19,3,10,0,95000.0,2,0.0,0,17.65,0.0,5.0,17.0,0.0,19635.0,0.245,46.0,549.0,545.0,0.0,0.0,747.0
2500.0,0,84.98,3,2,2,32868.0,0,1.0,0,20.52,0.0,0.0,4.0,1.0,665.0,0.155,7.0,699.0,695.0,0.0,0.0,682.0
3000.0,0,101.97,3,6,2,12000.0,0,1.0,0,2.4,0.0,1.0,3.0,0.0,1219.0,0.609,7.0,694.0,690.0,0.0,0.0,717.0
12000.0,0,414.35,3,0,3,53000.0,0,1.0,0,23.09,0.0,1.0,19.0,0.0,12705.0,0.487,26.0,679.0,675.0,0.0,0.0,677.0
10000.0,0,312.82,1,2,3,42500.0,0,1.0,0,10.0,0.0,0.0,10.0,0.0,4175.0,0.14800000000000002,15.0,799.0,795.0,0.0,0.0,737.0
3200.0,0,106.08,2,2,3,30000.0,0,1.0,0,22.36,0.0,0.0,5.0,0.0,1861.0,0.93,16.0,584.0,580.0,0.0,0.0,712.0
6000.0,0,186.67,1,5,3,84996.0,2,0.0,2,16.14,0.0,0.0,12.0,0.0,4997.0,0.35200000000000004,21.0,694.0,690.0,0.0,0.0,737.0
10000.0,0,312.82,1,3,3,120000.0,2,1.0,1,2.95,0.0,3.0,9.0,0.0,1156.0,0.08900000000000001,15.0,734.0,730.0,0.0,0.0,762.0
8400.0,0,285.51,3,0,3,65280.0,0,1.0,0,22.19,0.0,1.0,13.0,0.0,19165.0,0.593,18.0,679.0,675.0,0.0,0.0,682.0
11000.0,1,278.91,5,0,3,50000.0,0,1.0,0,21.67,0.0,0.0,4.0,0.0,11732.0,0.991,6.0,699.0,695.0,0.0,0.0,712.0
1500.0,0,49.2,2,10,3,31200.0,1,1.0,1,0.65,1.0,0.0,11.0,0.0,524.0,0.308,21.0,574.0,570.0,0.0,0.0,697.0
2000.0,1,42.87,2,2,3,29748.0,0,1.0,0,21.26,0.0,3.0,9.0,0.0,1980.0,0.067,22.0,799.0,795.0,0.0,0.0,742.0
11500.0,0,355.83,1,6,0,52000.0,0,1.0,0,19.04,0.0,2.0,16.0,0.0,13788.0,0.16699999999999998,48.0,679.0,675.0,0.0,0.0,792.0
5000.0,0,162.23,2,6,0,30000.0,0,1.0,0,3.8,0.0,0.0,2.0,0.0,3164.0,0.28800000000000003,8.0,759.0,755.0,0.0,0.0,777.0
12000.0,0,375.38,1,2,3,74000.0,0,1.0,0,16.67,0.0,1.0,17.0,0.0,9455.0,0.399,35.0,574.0,570.0,0.0,0.0,737.0
20500.0,0,748.04,6,4,0,100000.0,2,1.0,0,15.36,0.0,0.0,9.0,0.0,21641.0,0.925,37.0,674.0,670.0,0.0,0.0,662.0
8000.0,1,192.77,4,2,3,51500.0,0,1.0,0,9.32,0.0,2.0,6.0,0.0,6108.0,0.825,27.0,679.0,675.0,0.0,0.0,677.0
18000.0,0,563.06,1,10,3,55000.0,1,1.0,0,17.63,0.0,0.0,8.0,0.0,26175.0,0.6629999999999999,26.0,714.0,710.0,0.0,0.0,757.0
9250.0,0,326.67,4,3,3,36707.0,0,1.0,0,24.32,0.0,2.0,8.0,0.0,6637.0,0.922,14.0,779.0,775.0,0.0,0.0,662.0
16750.0,1,352.53,4,3,3,50000.0,0,1.0,0,24.12,0.0,2.0,15.0,0.0,11266.0,0.6629999999999999,28.0,714.0,710.0,0.0,0.0,707.0
20000.0,0,648.92,2,0,3,75000.0,2,1.0,2,1.14,0.0,0.0,8.0,0.0,1565.0,0.16,13.0,764.0,760.0,0.0,0.0,762.0
12000.0,0,391.45,2,2,3,56000.0,1,1.0,0,23.59,0.0,0.0,15.0,0.0,20685.0,0.579,26.0,814.0,810.0,0.0,0.0,717.0
25000.0,0,828.69,2,10,0,115000.0,1,1.0,0,22.28,0.0,0.0,17.0,0.0,55508.0,0.434,40.0,729.0,725.0,0.0,0.0,722.0
14000.0,0,480.88,3,5,3,56000.0,1,1.0,0,11.91,0.0,3.0,6.0,0.0,12324.0,0.474,8.0,819.0,815.0,0.0,0.0,682.0
16000.0,1,369.07,3,3,0,100000.0,1,1.0,1,3.84,0.0,0.0,5.0,0.0,7025.0,0.502,9.0,699.0,695.0,0.0,0.0,717.0
10000.0,0,312.82,1,8,0,105000.0,0,1.0,0,9.15,0.0,2.0,10.0,0.0,30300.0,0.374,37.0,689.0,685.0,0.0,0.0,737.0
20000.0,1,334.27,2,10,2,53604.0,2,1.0,1,1.21,0.0,1.0,6.0,0.0,1267.0,0.109,25.0,724.0,720.0,0.0,0.0,747.0
3000.0,0,98.39,2,2,3,28800.0,0,1.0,0,8.14,0.0,1.0,11.0,0.0,3145.0,0.449,11.0,779.0,775.0,0.0,0.0,697.0
7000.0,0,236.64,3,10,3,71000.0,0,1.0,0,8.69,0.0,0.0,15.0,0.0,12318.0,0.684,26.0,714.0,710.0,0.0,0.0,687.0
5000.0,0,169.03,3,10,0,30000.0,0,1.0,0,8.88,0.0,1.0,11.0,1.0,6456.0,0.5760000000000001,18.0,624.0,620.0,0.0,1.0,697.0
20000.0,0,659.43,2,4,0,102000.0,2,1.0,0,16.8,0.0,0.0,9.0,0.0,49692.0,0.893,22.0,734.0,730.0,0.0,0.0,722.0
7750.0,0,254.17,2,4,0,85000.0,0,1.0,1,21.37,0.0,2.0,7.0,0.0,20031.0,0.723,22.0,689.0,685.0,0.0,0.0,712.0
11000.0,0,356.91,2,0,3,42000.0,0,1.0,0,20.34,0.0,1.0,10.0,0.0,16288.0,0.317,35.0,774.0,770.0,0.0,0.0,732.0
2100.0,0,65.34,1,10,0,35292.0,1,1.0,0,12.61,0.0,0.0,10.0,0.0,7625.0,0.5870000000000001,28.0,749.0,745.0,0.0,0.0,722.0
18000.0,0,560.0,1,10,0,95004.0,2,1.0,2,10.02,0.0,1.0,13.0,0.0,17769.0,0.243,34.0,729.0,725.0,0.0,0.0,772.0
5000.0,1,127.79,6,3,3,24000.0,2,0.0,1,0.75,0.0,2.0,3.0,0.0,142.0,0.109,7.0,499.0,0.0,0.0,0.0,667.0
6000.0,0,205.01,3,10,0,74778.0,1,1.0,1,20.25,0.0,0.0,20.0,0.0,16879.0,0.659,42.0,664.0,660.0,0.0,0.0,677.0
5000.0,1,122.79,5,2,2,48000.0,2,1.0,0,9.5,0.0,0.0,6.0,0.0,2587.0,0.958,12.0,649.0,645.0,0.0,0.0,697.0
11200.0,0,382.69,3,10,3,100016.0,0,1.0,2,11.04,0.0,2.0,15.0,0.0,13747.0,0.247,27.0,719.0,715.0,0.0,0.0,682.0
24000.0,1,553.6,3,6,0,61300.0,2,1.0,0,17.72,0.0,0.0,7.0,0.0,30166.0,0.77,38.0,769.0,765.0,0.0,0.0,717.0
10000.0,0,338.05,3,4,3,37000.0,0,1.0,0,16.86,0.0,0.0,9.0,0.0,10217.0,0.627,14.0,689.0,685.0,0.0,0.0,697.0
1600.0,0,54.67,3,4,3,48000.0,0,1.0,1,17.63,0.0,0.0,7.0,0.0,4499.0,0.75,17.0,604.0,600.0,0.0,0.0,672.0
8000.0,1,194.34,4,10,3,32400.0,1,1.0,0,18.59,0.0,0.0,10.0,0.0,5285.0,0.217,15.0,669.0,665.0,0.0,0.0,687.0
14400.0,0,489.44,3,3,3,44500.0,2,1.0,0,10.27,0.0,1.0,13.0,0.0,12188.0,0.5489999999999999,21.0,684.0,680.0,0.0,0.0,697.0
10000.0,1,218.03,2,5,0,44304.0,2,1.0,0,11.57,0.0,1.0,7.0,0.0,8840.0,0.597,27.0,654.0,650.0,0.0,0.0,737.0
25000.0,0,589.62,2,3,0,200000.0,1,1.0,1,21.2,0.0,0.0,10.0,0.0,9677.0,0.194,38.0,744.0,740.0,0.0,0.0,747.0
2200.0,0,68.82,1,0,3,15000.0,1,1.0,1,1.2,0.0,2.0,3.0,0.0,770.0,0.14800000000000002,13.0,724.0,720.0,0.0,0.0,772.0
25000.0,0,921.6,6,7,3,72136.0,2,1.0,0,16.57,0.0,0.0,3.0,0.0,13567.0,0.545,15.0,839.0,835.0,0.0,0.0,677.0
20000.0,0,659.43,2,3,3,50004.0,2,1.0,0,20.95,0.0,0.0,8.0,0.0,17368.0,0.446,14.0,719.0,715.0,0.0,0.0,717.0
3000.0,0,98.92,2,10,3,47004.0,1,1.0,0,3.57,0.0,1.0,9.0,0.0,3748.0,0.636,14.0,549.0,545.0,0.0,0.0,687.0
2950.0,0,96.24,2,2,2,30000.0,0,1.0,0,2.92,0.0,2.0,4.0,0.0,1301.0,0.325,5.0,734.0,730.0,0.0,0.0,712.0
3500.0,0,116.02,2,5,3,60000.0,0,1.0,1,2.72,0.0,1.0,5.0,1.0,5059.0,0.46,10.0,729.0,725.0,0.0,1.0,692.0
11000.0,0,364.63,2,8,3,37950.0,0,1.0,0,24.76,0.0,1.0,12.0,1.0,12768.0,0.608,21.0,759.0,755.0,0.0,1.0,702.0
12000.0,1,266.09,2,4,3,28350.0,2,1.0,0,11.64,0.0,0.0,5.0,0.0,4319.0,0.257,30.0,689.0,685.0,0.0,0.0,727.0
14000.0,0,459.14,2,8,2,60000.0,0,1.0,0,6.78,1.0,0.0,5.0,0.0,13944.0,0.53,10.0,744.0,740.0,0.0,0.0,717.0
25000.0,0,869.21,4,10,3,170000.0,2,1.0,0,17.25,0.0,0.0,6.0,0.0,62950.0,0.7929999999999999,23.0,749.0,745.0,0.0,0.0,702.0
4000.0,0,123.77,1,3,0,48000.0,0,1.0,1,22.18,0.0,2.0,16.0,0.0,5584.0,0.131,25.0,799.0,795.0,0.0,0.0,747.0
10000.0,0,311.11,1,4,0,61000.0,1,0.0,0,16.8,0.0,0.0,10.0,0.0,71252.0,0.528,33.0,639.0,635.0,0.0,0.0,747.0
10000.0,0,341.68,3,2,3,30000.0,1,1.0,0,23.88,0.0,0.0,11.0,0.0,14636.0,0.687,21.0,674.0,670.0,0.0,0.0,682.0
18000.0,1,282.72,2,1,3,40000.0,2,1.0,0,22.38,0.0,0.0,7.0,0.0,10293.0,0.774,14.0,744.0,740.0,0.0,0.0,727.0
2800.0,1,64.59,3,0,3,50004.0,2,1.0,1,24.69,0.0,0.0,9.0,0.0,24612.0,0.735,15.0,664.0,660.0,0.0,0.0,692.0
4500.0,1,104.67,3,1,3,79000.0,0,1.0,1,5.21,0.0,0.0,5.0,0.0,2732.0,0.488,10.0,714.0,710.0,0.0,0.0,697.0
3900.0,0,121.34,1,2,3,26000.0,0,1.0,0,14.54,0.0,1.0,6.0,0.0,9231.0,0.337,12.0,699.0,695.0,0.0,0.0,732.0
8400.0,1,195.37,3,5,3,72000.0,0,0.0,0,15.02,0.0,2.0,11.0,0.0,12654.0,0.695,17.0,644.0,640.0,0.0,0.0,697.0
8800.0,1,219.61,5,4,3,65000.0,2,0.0,0,3.21,0.0,0.0,2.0,1.0,3412.0,0.975,9.0,504.0,500.0,0.0,1.0,702.0
2500.0,1,60.73,4,4,3,13000.0,1,1.0,2,7.75,0.0,2.0,2.0,0.0,366.0,0.366,3.0,699.0,695.0,0.0,0.0,722.0
14000.0,1,272.28,4,2,0,50000.0,1,1.0,0,20.98,0.0,0.0,22.0,0.0,7250.0,0.493,34.0,699.0,695.0,0.0,0.0,707.0
3000.0,0,93.85,1,4,3,103000.0,2,1.0,1,10.45,0.0,0.0,11.0,0.0,11185.0,0.38,30.0,689.0,685.0,0.0,0.0,717.0
8000.0,0,250.25,1,10,0,57996.0,0,1.0,2,3.97,0.0,1.0,5.0,0.0,7117.0,0.442,20.0,714.0,710.0,0.0,0.0,742.0
8400.0,0,262.77,1,2,3,68000.0,2,1.0,0,17.82,0.0,2.0,21.0,0.0,11480.0,0.204,34.0,834.0,830.0,0.0,0.0,732.0
7800.0,0,244.0,1,0,0,66000.0,2,1.0,1,19.11,0.0,3.0,13.0,0.0,5007.0,0.345,44.0,759.0,755.0,0.0,0.0,722.0
10200.0,1,249.79,4,2,0,75996.0,2,1.0,1,16.07,1.0,0.0,7.0,0.0,5023.0,0.966,30.0,719.0,715.0,0.0,0.0,702.0
12000.0,0,391.45,2,3,3,33000.0,0,1.0,0,20.25,0.0,0.0,14.0,0.0,12373.0,0.362,17.0,679.0,675.0,0.0,0.0,722.0
5500.0,0,185.93,3,10,2,27336.0,0,1.0,0,23.79,0.0,0.0,5.0,0.0,17314.0,0.679,5.0,694.0,690.0,0.0,0.0,687.0
8400.0,0,262.77,1,1,0,70000.0,0,1.0,0,13.1,0.0,0.0,16.0,0.0,13722.0,0.584,41.0,789.0,785.0,0.0,0.0,727.0
23000.0,1,530.54,3,6,0,83000.0,2,1.0,0,10.74,0.0,0.0,16.0,0.0,23779.0,0.7290000000000001,23.0,824.0,820.0,0.0,0.0,717.0
25000.0,1,394.96,4,10,0,150000.0,1,0.0,0,10.53,0.0,0.0,5.0,0.0,66313.0,0.932,20.0,544.0,540.0,0.0,0.0,737.0
4000.0,0,123.07,1,0,3,26000.0,0,1.0,1,10.62,0.0,1.0,7.0,0.0,30.0,0.002,10.0,774.0,770.0,0.0,0.0,792.0
6000.0,0,198.89,2,2,0,68004.0,0,1.0,1,1.78,0.0,0.0,6.0,0.0,2846.0,0.335,38.0,739.0,735.0,0.0,0.0,692.0
17000.0,0,604.58,5,7,3,49896.0,0,1.0,0,10.8,0.0,0.0,8.0,0.0,15703.0,0.94,11.0,699.0,695.0,0.0,0.0,667.0
1750.0,0,53.85,1,4,3,12996.0,1,1.0,1,7.48,0.0,0.0,6.0,0.0,2867.0,0.16699999999999998,6.0,754.0,750.0,0.0,0.0,757.0
6000.0,0,208.61,4,10,3,75000.0,1,1.0,2,13.81,0.0,1.0,11.0,0.0,7092.0,0.763,18.0,664.0,660.0,0.0,0.0,662.0
2000.0,0,69.06,3,9,3,33204.0,1,1.0,2,12.69,0.0,0.0,3.0,0.0,1104.0,0.789,4.0,499.0,0.0,0.0,0.0,677.0
10000.0,0,312.82,1,5,3,40000.0,1,1.0,0,23.7,1.0,0.0,18.0,0.0,10107.0,0.184,27.0,739.0,735.0,0.0,0.0,737.0
1000.0,0,30.77,1,4,0,20500.0,0,1.0,1,9.48,0.0,0.0,7.0,0.0,4356.0,0.343,27.0,799.0,795.0,0.0,0.0,762.0
5000.0,0,153.84,1,5,0,82000.0,0,1.0,1,9.91,0.0,0.0,12.0,0.0,4831.0,0.112,28.0,809.0,805.0,0.0,0.0,772.0
4000.0,0,125.13,1,2,3,56800.0,1,1.0,0,5.39,0.0,0.0,8.0,0.0,9373.0,0.277,13.0,764.0,760.0,0.0,0.0,717.0
24000.0,1,338.49,2,2,2,68240.0,1,1.0,1,11.99,0.0,2.0,6.0,0.0,1726.0,0.061,20.0,704.0,700.0,0.0,0.0,777.0
25000.0,0,578.46,5,4,0,107280.0,1,1.0,0,12.83,1.0,0.0,10.0,0.0,24871.0,0.885,19.0,674.0,670.0,0.0,0.0,682.0
6000.0,0,194.68,2,8,3,92004.0,0,1.0,0,9.12,0.0,1.0,8.0,0.0,7271.0,0.32,13.0,659.0,655.0,0.0,0.0,722.0
8800.0,0,275.28,1,1,3,93200.0,2,1.0,0,12.63,0.0,1.0,11.0,0.0,46086.0,0.58,27.0,724.0,720.0,0.0,0.0,727.0
4000.0,0,124.45,1,6,0,51500.0,0,1.0,0,14.56,0.0,1.0,11.0,1.0,23313.0,0.445,23.0,814.0,810.0,0.0,1.0,722.0
5125.0,0,169.89,2,2,3,60000.0,0,1.0,0,10.16,0.0,0.0,6.0,0.0,12674.0,0.812,17.0,809.0,805.0,0.0,0.0,687.0
24250.0,0,553.88,6,1,2,300000.0,2,1.0,1,9.61,1.0,2.0,5.0,0.0,51911.0,0.93,34.0,699.0,695.0,0.0,0.0,667.0
